9,'1016576','1016576_17_RRU2219B5BQJHZKS5088_HW0',96.30251935063428497444455207692142783556335413768667881983109605325115995672210087331084524018123075310600,0.752467642505612327720345727306201400,50801.675000,316650.141500,10.6393455794777724187003947152476598,132.00000000,0,0,10080,100.000000000000000000000000000000,28389,2990.52005222222,7748.69327888888,193.453857321444106424247485541495262660648481481,6966850127.049000,20265609056,2.90886249688624394569993511310979048
9,'1016576','1016576_18_RRU2219B5BQJHZKS5088_HW0',93.09068938951767403272367134054475616203350877847779871735414984857618000000000000000000000000000000000000,0.625090635977775517139128119771521500,43652.456500,315838.953750,6.1608632480342026693666744121857157,67.00000000,0,0,10080,100.000000000000000000000000000000,11881,205.20660555555,3953.56407444444,197.986387454853181223603598373775058598758160000,3554649459.333000,20213693040,5.68655032549761715944472078699699091
9,'1016576','1016576_19_RRU2219B5BQJHZKS5088_HW0',99.40625210877563821564654764694276307699705480923984952472785163110294510696612811967521447694040701693200,0.272413692494660393907222148453851300,71179.583500,480349.332250,8.4953943209300203544294020640858202,148.00000000,0,0,10080,100.000000000000000000000000000000,53813,638.29737111111,11170.41783444444,198.857321819820681298789404907537566550682951111,10043322674.949000,30742357264,3.06097476492321399133092016418340127
9,'1016577','1016577_17_RRU2219B5BQJHZKS5089_HW0',99.58923820837635706226114624020641995453279680845680974803450218668264000000000000000000000000000000000000,0.407063767173363038609940658636094200,75307.606250,452613.167000,10.1324199801543375809666057759429516,60.00000000,0,0,10080,100.000000000000000000000000000000,4097,1881.72051666666,2778.02971333333,159.586343090920106111273959353192137650922607407,2497726515.258000,28967242688,11.59744371973721050893668384214367663
9,'1016577','1016577_18_RRU2219B5BQJHZKS5089_HW0',99.21902362656288478281718176458225080504065379348040597594795415977600000000000000000000000000000000000000,0.497316191180800386528865099916201700,25913.695375,315652.978875,21.1201798909513748721012102411672278,70.00000000,0,0,10080,100.000000000000000000000000000000,22035,3713.07679222222,3091.48693666666,146.291888947466173247074424003557116002015407407,2779555904.757000,20201790648,7.26799220459144609495297105782571837
9,'1016577','1016577_19_RRU2219B5BQJHZKS5089_HW0',99.86299641872188172757922277407082616410250943862889991860420398953160000000000000000000000000000000000000,0.107560996370783647633271169783872000,17855.295250,226476.339875,8.6321861118468938583518474299706278,24.00000000,0,0,10080,100.000000000000000000000000000000,360,466.09726666666,363.37999111111,72.933748724249305016212021502982477062675866666,326714950.008000,14494485752,44.36431743219918605053857043148987041
9,'1016578','1016578_17_RRU2219B5BQJHZDJ5090_HW0',93.97053275376756518105963505720515641472568585356891955666927136442920000000000000000000000000000000000000,1.638674065537706319123366455468700500,25638.292000,332222.273250,33.5712848517814204764245008621362112,104.00000000,0,0,10080,100.000000000000000000000000000000,30772,5199.57926333333,2759.74974000000,116.961289927361093421457970113882858075763413333,2481290991.234000,21262225488,8.56901732328695258070634452890524172
9,'1016578','1016578_18_RRU2219B5BQJHZDJ5090_HW0',99.46774272902691677748420290268421075980654080937019596782773152206176000000000000000000000000000000000000,0.286152922707544556284052082371410100,64653.227000,618980.910500,14.6941892428568631300216845898831020,110.00000000,0,0,10080,100.000000000000000000000000000000,12255,3093.55970111111,4191.89716444444,178.989924264861621578783356315873358010953533333,3768934740.552000,39614778272,10.51086871994976502739544110675625986
9,'1016578','1016578_19_RRU2219B5BQJHZDJ5090_HW0',99.20529691629910389263773164436056861529887060324208159488613185699592000000000000000000000000000000000000,0.245115010178504659954854523549043700,23427.078375,112769.865125,3.5965969067049702556475696187708343,16.00000000,0,0,10080,100.000000000000000000000000000000,509,169.34426111111,211.88687444444,48.069422832179725581404358167029883571968608888,190507488.813000,7217271368,37.88444965060870696093122198305883140
9,'1016579','1016579_17_RRU2219B5BQJHZDH5091_HW0',99.20004379355471521241915246251307742522627485877359038896056935304250000000000000000000000000000000000000,0.416953863885467632402626018373088900,40153.962375,379405.971500,8.2925199101885207284682378002504093,42.00000000,0,0,10080,100.000000000000000000000000000000,2321,527.41628222222,1535.25168555555,149.831351141168930315432356127733464907002825185,1380344790.483000,24281982176,17.59124411771310347115851469503531606
9,'1016579','1016579_18_RRU2219B5BQJHZDH5091_HW0',99.37292059948867195968008354972763186052795415361500276107479930854556000000000000000000000000000000000000,0.284829956515959971896777623758616100,3297.577875,60006.022625,4.0121352884994163282518795008148068,13.00000000,0,0,10080,100.000000000000000000000000000000,1400,102.57175444444,204.23338222222,51.192145209414236913686281836216019544998186666,183626233.956000,3840385448,20.91414372153503035817606179169228465
9,'1016579','1016579_19_RRU2219B5BQJHZDH5091_HW0',98.97556895780180665753764713138338369703237616656538941600807681248600000000000000000000000000000000000000,0.240955458089183390004331224143338600,25607.078375,251483.685125,9.9385845743713383635507973935958931,39.00000000,0,0,10080,100.000000000000000000000000000000,2626,835.07283333333,807.40435111111,112.266722514816615894030897205540215709475635555,725937252.084000,16094955848,22.17127692757887666313530685197104917
9,'1016581','1016581_17_RRU2219B5BQJHZDB5093_HW0',99.34013962846769522186684556106835681445290864761870512343936960961340000000000000000000000000000000000000,0.131043763576889928278740165417550700,21830.956875,244531.975375,3.9486830891353910392018722189567230,36.00000000,0,0,10080,100.000000000000000000000000000000,1167,568.00209222222,761.67901000000,97.498253609527954940916948870483757139162000000,684825597.891000,15650046424,22.85260141004678617999775717148317743
9,'1016581','1016581_18_RRU2219B5BQJHZDB5093_HW0',99.70407475628366247861727315696737817375410234756373742115728967262200000000000000000000000000000000000000,0.124133852062906290451964095035885400,56405.315125,556574.793875,4.9160252762862437103297813451891452,75.00000000,0,0,10080,100.000000000000000000000000000000,1074,1416.26458333333,3702.68799111111,178.509865708965648939250997544436121878511051851,3329086772.808000,35620786808,10.69986733267236904427576326695553710
